ID,Nationality,DistributionChannel,MarketSegment,SRAccessibleRoom,SRCrib,SRNoAlcoholInMiniBar,SRQuietRoom,PersonRoomRatio,BookingConversionRate,Continent,AccompanyingGuest,MultipleRooms,AgeGroup,LeadTimeSegment,FloorAsked,BathAsked,BedAsked,DistanceElevatorAsked,OtherRevenue_log,TotalRevenue_log,SpendingPerPerson_log,PersonsNights_log,AvgPersonsPerBooking_log,SpendingTier
85913,NLD,Travel Agent/Operator,Corporate,0,0,0,0,-1.4177524886548212,0.03924461024147855,Western Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,2.323124607709413,1.2451653414035053,2.0341018872095957,-0.3670313905778096,-0.33811384622174206,High Spender
85917,GBR,Travel Agent/Operator,Corporate,0,0,0,0,-1.4177524886548212,0.03924461024147855,Northern Europe,1,1,30-50,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,2.2771255063469606,1.201907044951151,1.9750665969209598,-0.3670313905778096,-0.33811384622174206,High Spender
85933,POL,Direct,Direct,0,0,0,0,1.5868807412038655,0.03924461024147855,Other,1,1,30-50,Standard (7-30 Days),Not specified,Not specified,KingSizeBed,Not specified,0.827914708154326,0.6322907336091241,-1.5252794525044735,2.2273821723486074,2.255380386805383,High Spender
85938,DEU,Travel Agent/Operator,Other,0,0,0,0,-1.4177524886548212,0.03924461024147855,Western Europe,0,0,50+,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-2.597969692246116,-1.978805911776251,-0.06943853599970004,-1.9715331565316145,-1.9420470573129047,Low Spender
85952,DEU,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,<30,Standard (7-30 Days),Not specified,Not specified,KingSizeBed,Not specified,-0.0938386713419454,-0.8078005445535528,-1.4148418412955763,0.22215965880553115,0.2508684234374123,Low Spender
85958,CHN,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Other,1,1,30-50,Standard (7-30 Days),Not specified,Not specified,KingSizeBed,Not specified,-1.0428874008426186,-0.7135699294285869,-1.753665731466692,0.6622322579920589,0.6907850829911565,Low Spender
86000,PRT,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Southern Europe,1,1,30-50,Standard (7-30 Days),Not specified,Not specified,KingSizeBed,Not specified,-1.2833879895392808,-1.0161502174906683,-1.6922009750474065,0.22215965880553115,0.2508684234374123,Low Spender
86056,CHN,Direct,Direct,0,0,0,0,-1.4177524886548212,0.03924461024147855,Other,0,0,50+,Last-Minute (<7 Days),Not specified,Not specified,TwinBed,Not specified,-0.25363948967589883,0.30855653589738785,3.061308695891401,-1.9715331565316145,-1.9420470573129047,High Spender
86116,FRA,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,<30,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-0.4482393759950514,-1.3027116518848358,-1.4196401124749014,-0.3670313905778096,-0.33811384622174206,Low Spender
86123,PRT,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Southern Europe,1,1,30-50,Standard (7-30 Days),Not specified,Not specified,KingSizeBed,Not specified,-1.2833879895392808,-0.9284948943587442,-1.5756712758938094,0.22215965880553115,0.2508684234374123,Low Spender
86125,PRT,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Southern Europe,1,1,<30,Standard (7-30 Days),Not specified,Not specified,TwinBed,Not specified,-1.2833879895392808,-0.9284948943587442,-1.5756712758938094,0.22215965880553115,0.2508684234374123,Low Spender
86155,CHE,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,50+,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,-0.0938386713419454,-0.8113969073490119,-1.4196401124749014,0.22215965880553115,0.2508684234374123,Low Spender
86191,PRT,Direct,Complementary,0,0,0,0,0.0845641262745221,0.03924461024147855,Southern Europe,1,1,30-50,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-0.8534472822898985,-3.516481585187401,-4.265147444113404,-0.3670313905778096,-0.33811384622174206,Low Spender
86211,FRA,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,<30,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,-0.4482393759950514,-1.3027116518848358,-1.4196401124749014,-0.3670313905778096,-0.33811384622174206,Low Spender
86215,USA,Travel Agent/Operator,Groups,0,0,0,0,-1.4177524886548212,0.03924461024147855,Other,1,1,<30,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,1.640167404834872,2.8573213385733247,4.237166538768926,-0.3670313905778096,-0.33811384622174206,High Spender
86259,GBR,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Northern Europe,1,1,<30,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,-0.9198856110284289,-0.5197634090212391,-1.4963626779407198,0.6622322579920589,0.6907850829911565,Low Spender
86293,CHN,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Other,1,1,30-50,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,1.304011591951303,2.0867993239947844,-0.36456648961000865,3.0404201550256142,1.9041137181071444,High Spender
86295,CHN,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Other,1,1,30-50,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,2.0885548996751915,2.8726055615882604,0.6985383618173548,3.0404201550256142,1.9041137181071444,High Spender
86299,FRA,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,30-50,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,-0.0938386713419454,-0.8113969073490119,-1.4196401124749014,0.22215965880553115,0.2508684234374123,Low Spender
86306,PRT,Direct,Direct,0,0,0,0,0.0845641262745221,0.03924461024147855,Southern Europe,1,1,50+,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,-1.0428874008426186,-0.4621455494299163,-1.4196401124749014,0.6622322579920589,0.6907850829911565,Low Spender
86315,IND,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Other,1,1,<30,Early Planner (>30 Days),Not specified,Bathtub,KingSizeBed,Not specified,-1.2833879895392808,-1.021017941899115,-1.6986650292111476,0.22215965880553115,0.2508684234374123,Low Spender
86325,DEU,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,30-50,Standard (7-30 Days),HighFloor,Not specified,KingSizeBed,Not specified,-0.9916444727404398,-0.8942039009531948,-1.5300204004276463,0.22215965880553115,0.2508684234374123,Low Spender
86359,FRA,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,30-50,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,-1.0428874008426186,-0.5324652228180438,-1.513262735846587,0.6622322579920589,0.6907850829911565,Low Spender
86396,BRA,Travel Agent/Operator,Other,0,0,0,0,-0.9169802836783736,0.03924461024147855,Other,1,1,30-50,Last-Minute (<7 Days),Not specified,Not specified,KingSizeBed,Not specified,2.1889655828612704,1.5408818852313324,0.6140567052931087,1.306149126919944,-0.33811384622174206,High Spender
86400,ITA,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Southern Europe,1,1,<30,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,-0.37023305224302755,-0.0597021564449078,-1.5398664164639988,1.306149126919944,1.334473780112232,Low Spender
86421,FRA,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,-0.8534472822898985,-0.1895636077504974,-1.4177696718542296,1.0136234420823291,1.0420517516893943,Low Spender
86448,ROU,Travel Agent/Operator,Other,0,0,0,0,1.5868807412038655,0.03924461024147855,Other,1,1,30-50,Standard (7-30 Days),Not specified,Not specified,KingSizeBed,Not specified,0.6709822053038663,0.7134719861755369,-1.167402816614062,1.9706672181825817,1.9987563995292676,High Spender
86483,POL,Travel Agent/Operator,Other,0,0,0,0,1.5868807412038655,0.03924461024147855,Other,1,1,30-50,Standard (7-30 Days),Not specified,Not specified,KingSizeBed,Not specified,0.6940695028262022,0.7707383034029249,-1.0909066501012528,1.9706672181825817,1.9987563995292676,High Spender
86497,FRA,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,30-50,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,2.3371134853592337,1.770545864188644,1.5986937865552273,0.6622322579920589,0.6907850829911565,High Spender
86509,BRA,Travel Agent/Operator,Other,0,0,0,0,3.0891973561332087,0.03924461024147855,Other,1,1,30-50,Standard (7-30 Days),Not specified,Not specified,KingSizeBed,Not specified,2.254942916613363,1.8403966463855361,1.0210186614786068,1.306149126919944,1.334473780112232,High Spender
86521,DEU,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,<30,Standard (7-30 Days),Not specified,Not specified,KingSizeBed,Not specified,0.15948464619752473,-0.45854452897131653,-1.4148418412955763,0.6622322579920589,0.6907850829911565,Low Spender
86527,FRA,Travel Agent/Operator,Other,0,0,0,0,1.5868807412038655,0.03924461024147855,Western Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,1.8343801982401076,1.1913254405678577,-0.7790984758756441,2.2273821723486074,2.255380386805383,High Spender
86572,GBR,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Northern Europe,1,1,50+,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,-0.5955382403033387,-0.014759356479799896,-1.48015641715375,1.306149126919944,1.334473780112232,Low Spender
86590,USA,Travel Agent/Operator,Other,0,0,0,0,1.5868807412038655,0.03924461024147855,Other,1,1,50+,Early Planner (>30 Days),HighFloor,Not specified,KingSizeBed,Not specified,-0.210940602039908,1.1828699030022791,-1.0083802077638346,2.4512291056422737,2.479147999985409,High Spender
86593,GBR,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Northern Europe,1,1,30-50,Standard (7-30 Days),Not specified,Not specified,KingSizeBed,Not specified,-0.0938386713419454,-0.8078005445535528,-1.4148418412955763,0.22215965880553115,0.2508684234374123,Low Spender
86595,AGO,Direct,Direct,0,0,0,0,1.5868807412038655,0.03924461024147855,Other,1,1,30-50,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,0.7457344159560375,0.8680990571163784,-1.428091603287679,2.4512291056422737,2.479147999985409,High Spender
86623,DEU,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,50+,Standard (7-30 Days),Not specified,Not specified,KingSizeBed,Not specified,-1.2833879895392808,-0.9284948943587442,-1.5756712758938094,0.22215965880553115,0.2508684234374123,Low Spender
86687,DEU,Travel Agent/Operator,Other,0,0,0,1,0.0845641262745221,0.03924461024147855,Western Europe,1,1,30-50,Standard (7-30 Days),Not specified,Not specified,KingSizeBed,Not specified,-1.2833879895392808,-0.803084589098164,-1.408549268550547,0.22215965880553115,0.2508684234374123,Low Spender
86733,FRA,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,30-50,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,2.1482665902931855,1.126438343894397,0.7221350568991718,0.6622322579920589,0.6907850829911565,High Spender
86765,DEU,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,30-50,Standard (7-30 Days),Not specified,Not specified,KingSizeBed,Not specified,0.15948464619752473,-0.45854452897131653,-1.4148418412955763,0.6622322579920589,0.6907850829911565,Low Spender
86794,BRA,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Other,1,1,30-50,Standard (7-30 Days),Not specified,Not specified,TwinBed,Not specified,1.4655382734226945,1.049264100170734,-1.0453014789073705,2.305220929266709,2.333191561576374,High Spender
86797,BRA,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Other,1,1,50+,Standard (7-30 Days),Not specified,Not specified,TwinBed,Not specified,1.2402330853623837,0.9609499288306166,-1.1632832534300201,2.305220929266709,2.333191561576374,High Spender
86800,BEL,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,<30,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,-0.0938386713419454,-0.8113969073490119,-1.4196401124749014,0.22215965880553115,0.2508684234374123,Low Spender
86810,PRT,Direct,Direct,0,0,0,0,0.0845641262745221,0.03924461024147855,Southern Europe,1,0,<30,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-1.0428874008426186,-1.9640832405529476,-1.1841565313443125,-1.261529814402917,-1.2322953047188683,Low Spender
86828,ITA,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Southern Europe,1,1,<30,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,-0.4482393759950514,-1.3027116518848358,-1.4196401124749014,-0.3670313905778096,-0.33811384622174206,Low Spender
86844,CHE,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,<30,Standard (7-30 Days),Not specified,Not specified,KingSizeBed,Not specified,0.15948464619752473,-0.45854452897131653,-1.4148418412955763,0.6622322579920589,0.6907850829911565,Low Spender
86858,PRT,Direct,Complementary,0,0,0,0,-1.4177524886548212,0.03924461024147855,Southern Europe,0,0,30-50,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-3.5828834912543805,-7.229316646121921,-7.255891196480117,-1.9715331565316145,-1.9420470573129047,Low Spender
86867,FRA,Travel Agent/Operator,Other,0,0,0,0,1.5868807412038655,0.03924461024147855,Western Europe,1,1,30-50,Standard (7-30 Days),Not specified,Not specified,KingSizeBed,Not specified,2.135421345705184,1.0076705122061698,-0.10825544645716682,1.306149126919944,1.334473780112232,High Spender
86882,ESP,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,-1.4177524886548212,0.03924461024147855,Southern Europe,0,0,<30,Standard (7-30 Days),Not specified,Not specified,KingSizeBed,Not specified,-1.6130558932378516,-1.9479305127365356,-0.027178915022082983,-1.9715331565316145,-1.9420470573129047,Low Spender
86893,EST,Travel Agent/Operator,Other,0,0,0,1,1.5868807412038655,0.03924461024147855,Northern Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,1.2972527551749178,1.0554727981955867,-0.9611789794920464,2.2273821723486074,2.255380386805383,High Spender
86906,GBR,Travel Agent/Operator,Other,0,0,0,0,1.5868807412038655,0.03924461024147855,Northern Europe,1,1,30-50,Standard (7-30 Days),Not specified,Not specified,TwinBed,Not specified,-0.9431728209553623,-0.4070822069790465,-1.5367889447629586,0.8467273396884692,0.8752147888942471,Low Spender
86944,FRA,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,30-50,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,-0.8534472822898985,-0.37450144451026995,-1.663467350697249,1.0136234420823291,1.0420517516893943,Low Spender
86956,OMN,Travel Agent/Operator,Other,0,0,0,0,-1.4177524886548212,0.03924461024147855,Other,1,1,30-50,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-1.2833879895392808,0.7545740647188304,2.5171950194554142,-1.261529814402917,-1.2322953047188683,High Spender
87010,FRA,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,30-50,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,0.3567717047786772,-0.19096846758139163,-1.4196401124749014,1.0136234420823291,1.0420517516893943,Low Spender
87012,FRA,Travel Agent/Operator,Other,0,0,0,0,1.5868807412038655,0.03924461024147855,Western Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,1.2235534009851574,0.9246351670755145,-0.8849233299877248,1.9706672181825817,1.9987563995292676,High Spender
87057,FRA,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,50+,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,-0.4482393759950514,-1.3027116518848358,-1.4196401124749014,-0.3670313905778096,-0.33811384622174206,Low Spender
87109,FRA,Travel Agent/Operator,Travel Agent/Operator,0,1,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,30-50,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,-0.0938386713419454,-0.8113969073490119,-1.4196401124749014,0.22215965880553115,0.2508684234374123,Low Spender
87149,BGR,Travel Agent/Operator,Other,0,0,0,0,3.0891973561332087,0.03924461024147855,Other,1,1,30-50,Standard (7-30 Days),HighFloor,Not specified,Not specified,Not specified,1.4244445915417883,1.6650288381793066,-0.6136996328259707,2.7111249575058602,2.7389517578086564,High Spender
87156,GBR,Travel Agent/Operator,Other,0,0,0,0,1.5868807412038655,0.03924461024147855,Northern Europe,1,0,30-50,Standard (7-30 Days),Not specified,Not specified,TwinBed,Not specified,-2.1400108555175743,-1.836375447500501,-1.6686460928045372,-0.7577744262653364,-0.7287184221969158,Low Spender
87173,USA,Direct,Direct,0,1,0,0,0.0845641262745221,0.03924461024147855,Other,1,1,30-50,Standard (7-30 Days),Not specified,Not specified,KingSizeBed,Not specified,-0.8534472822898985,-0.24932951334133419,-1.497289734820695,1.0136234420823291,1.0420517516893943,Low Spender
87179,DEU,Travel Agent/Operator,Other,0,0,0,0,1.5868807412038655,0.03924461024147855,Western Europe,1,1,30-50,Standard (7-30 Days),Not specified,Not specified,KingSizeBed,Not specified,0.31136923495290214,-0.14299218254393015,-1.650348347852036,1.306149126919944,1.334473780112232,Low Spender
87199,FRA,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,30-50,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,0.15948464619752473,-0.4621455494299163,-1.4196401124749014,0.6622322579920589,0.6907850829911565,Low Spender
87227,FRA,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,30-50,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,0.15948464619752473,-0.4621455494299163,-1.4196401124749014,0.6622322579920589,0.6907850829911565,Low Spender
87246,AGO,Travel Agent/Operator,Other,0,0,0,0,1.5868807412038655,0.03924461024147855,Other,1,1,<30,Early Planner (>30 Days),Not specified,Not specified,TwinBed,Not specified,1.2150957234015682,1.1359841567562925,-0.8533219476618149,2.2273821723486074,2.255380386805383,High Spender
87267,PRT,Travel Agent/Operator,Other,0,0,0,0,-1.4177524886548212,0.03924461024147855,Southern Europe,0,0,30-50,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-2.597969692246116,-1.9952088217909587,-0.09188944454536313,-1.9715331565316145,-1.9420470573129047,Low Spender
87295,FRA,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,-1.4331531750033155,-0.49022571063315123,-1.816624953085572,1.0136234420823291,1.0420517516893943,Low Spender
87307,FRA,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,<30,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,-0.0938386713419454,-0.8113969073490119,-1.4196401124749014,0.22215965880553115,0.2508684234374123,Low Spender
87370,PRT,Direct,Direct,0,0,0,0,0.0845641262745221,0.03924461024147855,Southern Europe,1,1,50+,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-0.4482393759950514,-1.5081563471011212,-1.693889157942973,-0.3670313905778096,-0.33811384622174206,Low Spender
87439,IRL,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Northern Europe,1,1,30-50,Standard (7-30 Days),Not specified,Not specified,KingSizeBed,Not specified,-1.2833879895392808,-0.803084589098164,-1.408549268550547,0.22215965880553115,0.2508684234374123,Low Spender
87443,BRA,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Other,1,1,30-50,Standard (7-30 Days),HighFloor,Not specified,KingSizeBed,Not specified,0.9031902738562128,1.0363622948913325,-0.9071783558604293,2.145921731200507,2.173948811147437,High Spender
87457,FRA,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,<30,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,-0.0938386713419454,-0.8113969073490119,-1.4196401124749014,0.22215965880553115,0.2508684234374123,Low Spender
87459,GBR,Travel Agent/Operator,Other,0,0,0,1,0.0845641262745221,0.03924461024147855,Northern Europe,1,1,50+,Standard (7-30 Days),HighFloor,Not specified,KingSizeBed,Away from elevator,-1.0428874008426186,-0.6455244012821011,-1.663467350697249,0.6622322579920589,0.6907850829911565,Low Spender
87463,GBR,Travel Agent/Operator,Other,0,0,0,1,0.0845641262745221,0.03924461024147855,Northern Europe,1,1,30-50,Standard (7-30 Days),HighFloor,Not specified,KingSizeBed,Away from elevator,-1.0428874008426186,-0.6455244012821011,-1.663467350697249,0.6622322579920589,0.6907850829911565,Low Spender
87471,FRA,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,50+,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,-0.4482393759950514,-1.3027116518848358,-1.4196401124749014,-0.3670313905778096,-0.33811384622174206,Low Spender
87535,USA,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Other,1,1,50+,Standard (7-30 Days),Not specified,Not specified,KingSizeBed,Not specified,0.7053939545563792,0.35856748492081436,-1.4491734811863162,1.7759018214087134,1.8040600178327024,High Spender
87555,CHE,Travel Agent/Operator,Other,0,0,0,1,1.5868807412038655,0.03924461024147855,Western Europe,1,1,30-50,Last-Minute (<7 Days),Not specified,Not specified,TwinBed,Not specified,1.7577279690864185,1.7120453708869088,-0.2974813033744174,2.4512291056422737,2.479147999985409,High Spender
87563,ITA,Travel Agent/Operator,Other,0,0,0,0,1.5868807412038655,0.03924461024147855,Southern Europe,1,1,30-50,Standard (7-30 Days),Not specified,Not specified,KingSizeBed,Not specified,1.377839885818125,0.23882736106944477,-1.5039088525802753,1.6697430342672201,1.6979388480350615,High Spender
87582,ESP,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Southern Europe,1,1,50+,Standard (7-30 Days),Not specified,Not specified,KingSizeBed,Not specified,-0.4482393759950514,-1.3027116518848358,-1.4196401124749014,-0.3670313905778096,-0.33811384622174206,Low Spender
87604,ITA,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Southern Europe,1,1,50+,Standard (7-30 Days),Not specified,Not specified,KingSizeBed,Not specified,-1.0428874008426186,-0.587579898869499,-1.5865362844491946,0.6622322579920589,0.6907850829911565,Low Spender
87611,PRT,Direct,Direct,0,0,0,0,1.5868807412038655,0.03924461024147855,Southern Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,-0.533685636011898,-1.5537509330359602,-2.400753552069472,0.22215965880553115,-0.7287184221969158,Low Spender
87643,PRT,Direct,Direct,0,0,0,0,-1.4177524886548212,0.03924461024147855,Southern Europe,1,1,30-50,Last-Minute (<7 Days),Not specified,Not specified,KingSizeBed,Not specified,-0.0938386713419454,0.7650270983285601,2.531481833091762,-1.261529814402917,-1.2322953047188683,High Spender
87663,GBR,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Northern Europe,1,1,<30,Standard (7-30 Days),Not specified,Not specified,KingSizeBed,Not specified,-0.0067306737321751854,-0.29749450192381377,-1.5612937436985306,1.0136234420823291,1.0420517516893943,Low Spender
87674,USA,Travel Agent/Operator,Other,0,0,0,0,4.591513971062552,0.03924461024147855,Other,1,0,30-50,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,-0.5955382403033387,-0.5791940097395731,-0.8118334987494575,-0.04777108413663899,-0.01896666960287989,Low Spender
87686,FRA,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,<30,Standard (7-30 Days),Not specified,Not specified,KingSizeBed,Not specified,-0.4482393759950514,-1.3027116518848358,-1.4196401124749014,-0.3670313905778096,-0.33811384622174206,Low Spender
87690,FRA,Travel Agent/Operator,Other,0,0,0,0,1.5868807412038655,0.03924461024147855,Western Europe,1,1,50+,Standard (7-30 Days),Not specified,Not specified,KingSizeBed,Not specified,-0.13119854265429048,0.676097092193198,-1.217280683101103,1.9706672181825817,1.9987563995292676,High Spender
87718,AUT,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,<30,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,-0.5640786203227238,0.10081488430270587,-1.5756712758938094,1.5567306818171662,1.5849665414882828,High Spender
87730,CHN,Travel Agent/Operator,Other,0,0,0,0,1.5868807412038655,0.03924461024147855,Other,1,1,30-50,Standard (7-30 Days),Not specified,Not specified,TwinBed,Not specified,1.6545957761296075,1.6518043992540665,-0.7443809568663926,2.8279071363871613,2.855692554949481,High Spender
87750,ESP,Travel Agent/Operator,Groups,0,0,0,0,-1.4177524886548212,0.03924461024147855,Southern Europe,0,0,30-50,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,-1.6130558932378516,-1.9970450611816761,-0.09440273289431926,-1.9715331565316145,-1.9420470573129047,Low Spender
87751,ESP,Travel Agent/Operator,Groups,0,0,0,0,-1.4177524886548212,0.03924461024147855,Southern Europe,0,0,50+,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,-1.6130558932378516,-1.9970450611816761,-0.09440273289431926,-1.9715331565316145,-1.9420470573129047,Low Spender
87752,ESP,Travel Agent/Operator,Groups,0,0,0,0,-1.4177524886548212,0.03924461024147855,Southern Europe,0,0,30-50,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,-1.6130558932378516,-1.9970450611816761,-0.09440273289431926,-1.9715331565316145,-1.9420470573129047,Low Spender
87753,GBR,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Northern Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,-1.0428874008426186,-0.7135699294285869,-1.753665731466692,0.6622322579920589,0.6907850829911565,Low Spender
87769,ESP,Travel Agent/Operator,Groups,0,0,0,0,-1.4177524886548212,0.03924461024147855,Southern Europe,0,0,50+,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,-1.6130558932378516,-1.9970450611816761,-0.09440273289431926,-1.9715331565316145,-1.9420470573129047,Low Spender
87770,GBR,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Northern Europe,1,1,50+,Standard (7-30 Days),Not specified,Not specified,KingSizeBed,Not specified,-1.2833879895392808,-1.0624596582605084,-1.753665731466692,0.22215965880553115,0.2508684234374123,Low Spender
